objid,ra,dec,u,g,r,i,z,class,redshift
1237648675068248649,242.19385018,0.71550471,23.057758,20.33478,18.830776,17.426716,16.608915,STAR,-2.413421E-4
1237648675068248528,242.14385291,0.67841374,20.07542,18.536142,17.732533,17.296822,17.03129,GALAXY,0.136899
1237648674534458101,249.19192259,0.32450734,18.859339,17.031208,16.089764,15.572537,15.173064,GALAXY,0.073057
1237648674534392523,249.03885394,0.34197364,20.921854,18.93321,17.823973,17.357681,17.000307,GALAXY,0.119878
1237648674534392127,249.0667569,0.40418741,19.682545,17.716864,17.407799,17.372805,17.065077,STAR,-2.130895E-4
1237648674532886565,245.51912641,0.35002525,24.172583,23.732693,22.859859,20.436279,18.976246,STAR,-9.677505E-5
1237648674532885305,245.62948977,0.32784271,20.431376,18.710251,17.480614,16.96994,16.597435,GALAXY,0.166979
1237648674532754481,245.20309271,0.33493321,25.069473,21.990271,19.835758,19.353876,18.977468,QSO,4.197647
1237648674532753717,245.32251172,0.36926139,17.530689,16.145885,15.593522,15.398548,15.313584,STAR,-7.663009E-5
1237648674532753564,245.25664896,0.40524833,18.957495,17.037607,16.016991,15.483103,15.084102,GALAXY,0.08696
1237648674531443365,242.23749712,0.24617115,21.801861,19.921097,18.191961,17.536188,17.116098,GALAXY,0.302346
1237648673997717626,249.42978064,-0.06986869,21.338236,19.260395,18.376966,18.004995,17.798426,STAR,-7.579035E-4
1237648673997652816,249.31065493,-0.06468812,19.440245,18.375042,17.86249,17.465797,17.202278,GALAXY,0.08857
1237648673997652769,249.29907781,-0.03093503,20.795422,18.600288,17.485798,17.055414,16.605581,GALAXY,0.118515
1237648673997652749,249.29470089,-0.09660587,20.037086,17.908716,16.72385,16.258656,15.877183,GALAXY,0.136396
1237648673997652676,249.2767613,-0.0718398,19.914661,18.709339,18.223175,18.035797,17.909468,STAR,-3.949968E-4
1237648673996014817,245.53974574,-0.08689101,23.886524,20.972855,19.189072,18.500971,17.886658,GALAXY,0.389298
1237648673996014748,245.52479143,-0.05428807,24.063774,21.080128,19.274559,18.555096,18.097511,GALAXY,0.413127
1237648673995948107,245.38188754,-0.07236389,17.506392,15.744539,14.925363,14.52958,14.215868,GALAXY,0.027287
1237648673994637788,242.4229444,-0.14248911,21.144953,19.232513,17.888714,17.34713,16.962086,GALAXY,0.184293
1237648673460847290,249.49145733,-0.44478496,19.606115,17.526714,16.354008,15.811408,15.36533,GALAXY,0.117655
1237648673459143423,245.63260341,-0.48535275,21.723261,19.015806,17.55987,16.503309,15.939409,STAR,-4.974413E-5
1237648673459142758,245.52363097,-0.45568914,19.611923,19.150677,19.162029,18.917498,18.868093,QSO,0.54209
1237646382079738485,95.06938207,0.96711931,18.743912,17.14267,16.827929,16.699453,16.574892,STAR,1.387192E-4
1237646382079804742,95.18280024,1.00530097,19.224535,17.420319,16.925371,16.681551,16.520996,STAR,8.162519E-5
1237646382079804787,95.18493702,0.92141018,20.973545,18.396805,17.001547,15.895555,15.286699,STAR,3.709595E-5
1237646382079804915,95.20555596,0.90818934,19.66621,17.842155,17.284153,17.026623,16.821499,STAR,1.083909E-4
1237646382079805324,95.26604852,0.94006658,19.2549,17.475073,16.891132,16.610889,16.410168,STAR,1.299768E-4
1237646382079806186,95.25403412,0.95902747,23.687866,21.821476,20.591961,20.058571,19.844988,STAR,1.95555E-3
1237646382079869048,95.28709856,0.96691845,18.840641,17.146408,16.619053,16.358809,16.190994,STAR,7.416188E-5
1237646382079869104,95.29936364,0.8903747,18.72822,17.106632,16.472946,16.137632,15.928906,STAR,8.62891E-5
1237646382079869144,95.3113775,0.9463679,19.631313,17.840223,17.270275,16.997047,16.747551,STAR,1.971775E-4
1237646382079870358,95.34108377,1.00085796,24.5737,25.150927,22.388535,21.945885,20.982817,QSO,1.211132
1237646382079934757,95.47824954,0.84253212,18.733639,17.279945,16.911995,16.824419,16.618475,STAR,1.578305E-4
1237646382079934844,95.48751035,0.9253119,18.744595,17.05644,16.672638,16.509562,16.347092,STAR,1.311639E-4
1237646382079934911,95.50218783,0.96326346,17.767313,16.276804,15.885156,15.719889,15.508783,STAR,1.736676E-4
1237646382079935021,95.52951638,0.97069288,18.141804,16.294909,15.752857,15.486611,15.252094,STAR,9.752477E-5
1237646382079935586,95.46069815,0.87040944,19.30871,17.585602,17.132444,16.940264,16.760372,STAR,1.476643E-4
1237646382079935969,95.51620293,0.90867998,19.776403,17.925007,16.85018,16.328442,15.96959,STAR,1.555573E-4
1237646382080000028,95.57189081,0.95321666,18.655491,17.146563,16.695364,16.48381,16.309774,STAR,1.840082E-4
1237646382080000047,95.57633497,0.98893607,18.236544,16.516525,16.034103,15.81122,15.60142,STAR,1.240066E-4
1237646382080000397,95.66534099,0.88027697,18.392187,16.762964,16.332615,16.126842,15.962272,STAR,2.163072E-4
1237646382080000516,95.69895541,0.97563363,18.946793,17.196918,16.720055,16.472286,16.29945,STAR,2.721256E-4
1237646382080001750,95.71152143,0.94115302,19.541006,17.711792,17.171223,16.927179,16.723003,STAR,1.504173E-4
1237646382080065645,95.73140238,1.00197227,18.120119,16.586561,16.085344,15.864194,15.673075,STAR,3.238948E-4
1237646382080065674,95.73998592,0.86188043,18.007202,16.358557,15.906116,15.70044,15.533404,STAR,1.714224E-4
1237646382080131559,95.97277603,0.84720136,19.118193,17.269791,16.362103,15.951733,15.715018,STAR,3.883882E-5
1237646382080197278,96.12971794,0.99675925,19.063862,17.381479,16.812984,16.540699,16.380867,STAR,1.424178E-4
1237646382080262641,96.27467404,0.8421804,18.020214,16.320593,15.918206,15.739671,15.612351,STAR,1.742895E-4
1237646382080262656,96.29467872,0.87935455,17.755764,16.08913,15.667473,15.472447,15.308061,STAR,2.191442E-5
1237648702982324275,219.57486914,-1.18624259,25.37524,20.609606,18.850565,18.251358,17.89868,GALAXY,0.32098
1237648702982324337,219.63954453,-1.23711622,18.180403,17.790613,17.88237,17.748817,17.844332,QSO,0.570604
1237648702982324445,219.58065659,-1.10008214,20.216312,18.698143,17.744886,17.240366,16.896509,GALAXY,0.180071
1237648702982324494,219.61815209,-1.19453047,24.957472,21.438984,19.678967,18.688299,18.351694,GALAXY,0.528686
1237648702982324514,219.62492582,-1.18817027,20.784336,18.605818,17.499222,17.000935,16.600044,GALAXY,0.139893
1237648702982324520,219.63649939,-1.14759958,20.719847,19.900768,19.958677,19.909357,19.797298,QSO,2.379306
1237648702982324533,219.64448846,-1.06104811,24.701773,21.208193,19.421623,18.789381,18.399042,GALAXY,0.326948
1237648702982324639,219.56722936,-1.05102427,23.674471,20.61405,18.825163,18.149187,17.766258,GALAXY,0.35857
1237648702982324650,219.58332007,-1.11265422,24.091656,20.835316,19.137011,18.502148,18.15621,GALAXY,0.325226
1237648702982324689,219.6168186,-1.11033944,25.329945,20.937258,19.169718,18.543976,18.200081,GALAXY,0.327123
1237648702982324691,219.61822083,-1.20901719,24.570267,20.308218,18.752588,18.134516,17.795406,GALAXY,0.325431
1237648702982324706,219.65408544,-1.05014519,22.435829,20.137909,18.528591,17.911438,17.506908,GALAXY,0.330194
1237648702982325003,219.59139884,-1.09223276,22.185751,21.74703,20.626453,19.642105,19.111454,GALAXY,0.604597
1237648702982325219,219.65123422,-1.14867695,23.55481,21.555399,21.55875,21.382233,21.364071,STAR,2.194843E-5
1237648702982389817,219.73159057,-1.15654594,18.60133,17.566496,17.39893,17.337669,17.356842,STAR,2.01591E-4
1237648702982389829,219.75954532,-1.18865584,19.656441,17.611809,16.465296,15.999221,15.616078,GALAXY,0.13876
1237648702982389964,219.70443118,-1.12634734,21.109251,18.87702,17.802845,17.34417,16.954378,GALAXY,0.138191
1237648702982389965,219.70272085,-1.12436814,23.0229,21.897436,22.111713,21.95537,22.083042,STAR,1.008846E-4
1237648702982390027,219.78128191,-1.10466646,19.926739,19.585571,19.22464,18.760546,18.525318,QSO,1.826905
1237648702982390064,219.81325746,-1.11793972,19.383783,17.904047,16.987829,16.517496,16.181732,GALAXY,0.137585
1237648702982390179,219.82937592,-1.1288609,24.89184,21.041376,19.937147,19.158081,18.897354,GALAXY,0.526894
1237648702982390195,219.79928646,-1.10979613,25.576096,21.243376,19.361895,18.691553,18.281898,GALAXY,0.333712
1237648702982390665,219.79662318,-1.1938066,26.103609,22.51729,20.58276,19.669506,19.182461,GALAXY,0.531669
1237648702982390737,219.81919041,-1.07963866,22.853783,21.934259,20.817041,19.96739,19.577913,GALAXY,0.536146
1237648702982390744,219.82415368,-1.10364323,23.013021,21.531742,19.923393,18.888615,18.473591,GALAXY,0.527757
1237648702982390804,219.83718083,-1.19827469,22.232611,21.567577,20.316412,19.394346,19.006229,GALAXY,0.528749
1237648702982390813,219.83828856,-1.10647794,23.436947,21.736076,20.168337,19.216358,18.660429,GALAXY,0.496059
1237648702982390867,219.70225937,-1.15670804,23.729731,22.496317,21.050724,19.680912,19.497456,GALAXY,0.60325
1237648702982391125,219.81175282,-1.05493984,23.153244,22.777514,21.130789,19.879438,19.337046,GALAXY,0.634611
1237648702982391148,219.82115677,-1.18969302,23.455341,22.917112,20.868549,19.81032,19.308987,GALAXY,0.53149
1237648702982455462,219.94842413,-1.1019064,16.112352,16.471878,16.737204,16.707039,16.61957,STAR,-2.509874E-3
1237648702982455470,219.96755136,-1.18276395,19.786964,18.369282,17.670719,17.176888,17.003418,GALAXY,0.115342
1237646382079803989,95.22817945,0.89117489,18.67083,16.980034,16.551376,16.36677,16.179306,STAR,1.426768E-4
1237646382079803986,95.22612606,0.95725098,19.062311,17.331863,16.71105,16.417179,16.205301,STAR,7.160752E-5
1237648702977344024,208.17807033,-1.10133726,23.100945,21.877552,21.887634,21.719427,22.357323,STAR,1.117633E-3
1237648702977343672,208.18247511,-1.14800241,20.243628,18.58713,17.533587,17.030754,16.675362,GALAXY,0.153303
1237648702977343661,208.16988912,-1.05291229,19.096443,17.705437,16.863537,16.39657,16.073936,GALAXY,0.150378
1237648702977343657,208.17226632,-1.22404672,20.351881,18.440931,17.47443,17.024643,16.672913,GALAXY,0.088413
1237648702977343515,208.19867086,-1.05610565,18.762037,18.436605,18.132502,18.078831,18.055613,QSO,0.991296
1237648702977279119,208.10782002,-1.05167164,25.251072,23.0637,21.339739,19.958326,19.397732,GALAXY,0.67182
1237648702975377954,203.74876556,-1.16398211,25.945545,21.222563,19.504925,18.637461,18.288427,GALAXY,0.483698
1237648702975377923,203.73449572,-1.14921245,25.918972,21.687454,19.932451,18.927271,18.550463,GALAXY,0.483752
1237648702975377893,203.72093345,-1.22826868,22.483391,21.772732,21.798597,21.596146,21.669182,STAR,2.004608E-4
1237648702975377831,203.70298523,-1.15689666,23.885609,22.063847,20.142338,19.30286,18.824352,GALAXY,0.451124
1237648702975311938,203.58562425,-1.12907697,18.929026,18.193129,18.143913,18.105429,17.955145,QSO,2.444065
1237648702975246588,203.49766472,-1.09052738,18.793383,17.501522,16.90527,16.535435,16.337427,GALAXY,0.076541
1237646382079869702,95.41001161,0.83814123,17.903843,16.311792,15.574382,15.235042,15.0169,STAR,1.847543E-4
1237646382079869603,95.39234187,0.91935475,17.480095,15.735001,15.218684,15.002706,14.829685,STAR,7.752631E-5
1237646382079804389,95.13224461,1.0107374,20.215569,17.986898,16.912453,16.408064,16.111593,STAR,2.145359E-4
1237646382079804099,95.27004116,0.85898722,18.658522,16.936003,16.526058,16.337723,16.168224,STAR,1.628164E-4
1237646382079804054,95.24288661,0.9705934,17.703617,15.855352,15.27957,15.003381,14.806457,STAR,1.180047E-4
1237646382079803959,95.22195049,0.86832355,18.734304,17.164753,16.439342,16.103243,15.871338,STAR,1.051193E-4
1237648673968619746,183.0734273,-0.21570934,20.487625,19.025057,18.476088,18.291256,18.175407,STAR,6.148369E-5
1237648673992933808,238.46780405,-0.09968957,22.584351,20.727701,18.901884,18.220345,17.838249,GALAXY,0.340867
1237648673992933836,238.53215,-0.09597666,19.656387,18.21134,17.615433,17.276514,17.09,GALAXY,0.040701
1237648673992999044,238.69943491,-0.17000008,18.812977,17.430143,16.872421,16.6301,16.515909,STAR,-5.77126E-5
1237648674529804713,238.57202708,0.27042436,20.46734,18.564157,17.589548,17.148296,16.800966,GALAXY,0.093668
1237648703506284578,190.09511159,-0.6760197,19.000828,17.824524,17.309381,17.089525,16.982124,STAR,1.636375E-4
1237648703504122230,185.2598604,-0.65202508,21.936932,21.093721,20.793322,20.784906,20.434929,STAR,8.158583E-4
1237648702984815100,225.32533215,-1.22489801,22.938745,23.661081,20.965471,19.606796,19.220053,GALAXY,0.647949
1237648702975574329,204.26708116,-1.20378332,20.02766,19.691093,19.5742,19.329041,19.453207,QSO,1.501724
1237648702974198366,201.05289059,-1.13920889,24.078533,22.313358,20.474733,19.506964,19.057671,GALAXY,0.541583
1237648702974197865,201.01283061,-1.05430473,19.756525,18.606049,18.193823,18.057175,18.016195,STAR,2.887023E-5
1237648702969348436,190.01216941,-1.05081942,21.53245,21.352205,21.341988,21.529909,22.247515,GALAXY,5.298289E-3
1237648702969348278,189.92139363,-1.22621412,20.552557,18.573153,17.339958,16.844484,16.459206,GALAXY,0.188292
1237648702968693376,188.49193329,-1.13402625,24.540737,22.554953,20.809614,19.699207,19.447517,GALAXY,0.510125
1237648702968496308,188.10194489,-1.1354004,20.407845,19.199368,19.248718,19.308655,19.355553,STAR,8.932424E-4
1237648702968496304,188.09109462,-1.07122761,20.202301,19.286797,19.094164,18.972507,18.999773,STAR,3.096242E-4
1237648702968496160,187.98220115,-1.05233604,23.663134,21.884552,20.827745,19.99831,19.630716,GALAXY,0.45807
1237648702967251441,185.23154486,-1.2399915,24.008617,21.279852,20.697653,20.492353,20.5187,STAR,-1.933136E-4
1237648703511068940,201.00842833,-0.74720717,22.719444,20.274115,18.662506,18.063204,17.654245,GALAXY,0.287551
1237648703505498400,188.27295904,-0.79135309,21.953739,20.572399,20.545877,20.457115,20.453609,STAR,4.906527E-4
1237648703505498276,188.27148736,-0.7582346,19.676632,17.782742,16.775761,16.341574,15.978559,GALAXY,0.112414
1237648702968431200,187.94286965,-1.11311384,22.448696,21.097784,20.877024,20.852951,20.45068,STAR,9.746046E-4
1237648702967251488,185.26135438,-1.23501812,24.091036,23.167345,20.799372,19.64975,19.143852,GALAXY,0.561342
1237648703511069218,201.0077948,-0.72871091,24.166788,21.522449,20.366034,19.395193,18.780684,GALAXY,0.545649
1237648703511068849,201.04740005,-0.68077128,20.323933,19.513535,19.494221,19.525867,19.196161,QSO,2.621591
1237648703511068844,201.04422426,-0.76089583,20.09132,17.724297,16.708881,16.360907,16.185913,STAR,-1.77948E-6
1237648703511068840,201.03755763,-0.67415726,19.484049,19.295536,19.243484,19.058712,19.112949,QSO,1.45211
1237648703511068760,201.06544041,-0.79931112,18.902805,17.524313,16.99754,16.813782,16.722906,STAR,2.732364E-4
1237648703511068742,201.04464793,-0.72433731,24.634674,22.572542,20.587774,19.657154,20.631947,GALAXY,0.413184
1237648703507399263,192.63881564,-0.8018819,23.046904,21.795855,21.524885,21.659121,21.552612,QSO,2.017208
1237648703507334158,192.59490539,-0.76894971,23.973799,22.253658,20.838823,19.748163,19.061457,GALAXY,0.621073
1237648703506284671,190.0924555,-0.68726662,21.613718,20.874895,20.611757,20.388988,20.466208,GALAXY,0.194693
1237648703506284670,190.09320974,-0.69111863,19.778534,18.279289,17.510822,17.086222,16.765076,GALAXY,0.071844
1237648703506284567,190.07081379,-0.63220257,16.799822,15.273174,14.698692,14.458355,14.345619,STAR,-7.595521E-5
1237648703506219497,189.94813144,-0.73215734,21.923561,21.540453,20.678375,19.695225,19.200277,GALAXY,0.747317
1237648703506219419,189.9174445,-0.71921841,25.626602,21.719841,21.152977,21.16864,21.915365,QSO,1.172401
1237648703506219319,189.9939131,-0.6707779,21.838404,21.253786,21.016764,20.929062,21.082424,STAR,1.247204E-4
1237648703506219132,189.93730537,-0.71612027,19.359346,19.305719,19.121199,19.067905,19.084316,QSO,1.277305
1237648703506219118,189.92805262,-0.64383701,19.231995,17.32361,16.396963,15.965003,15.635811,GALAXY,0.071922
1237648703506219044,189.97982056,-0.799694,18.393763,17.00423,16.59408,16.356625,16.22113,GALAXY,0.014824
1237648703506219043,189.98425554,-0.8015047,18.887169,17.529373,17.002729,16.797651,16.673286,STAR,6.205493E-5
1237648703506219040,189.97335889,-0.77571807,16.14904,15.204754,14.946554,14.833416,14.824133,STAR,-3.056362E-4
1237648703505498535,188.27472553,-0.80045537,23.7964,20.106632,18.440458,17.797424,17.436226,GALAXY,0.325604
1237648703505302307,187.94691256,-0.67071455,26.254406,22.588533,20.970007,19.525326,18.771299,GALAXY,0.778961
1237648703505301553,187.94100414,-0.75221065,17.33894,15.731301,15.181958,14.980498,14.925219,STAR,-1.430717E-4
1237648703512510477,204.30289437,-0.65781584,18.613707,18.336658,18.326147,18.160007,18.237719,QSO,1.505861
1237648703503138981,182.99387131,-0.72218341,21.49777,18.929358,17.50112,16.98543,16.583023,GALAXY,0.221979
1237648703503138949,183.00273375,-0.76929393,20.02088,17.849442,16.943754,16.418385,16.04117,GALAXY,0.072436
1237648702985797696,227.54931328,-1.1197473,22.796974,20.819471,19.05283,18.401283,18.001358,GALAXY,0.365071
1237648702985797690,227.5256456,-1.19882273,20.837168,18.422287,17.277737,16.674629,16.232704,GALAXY,0.070866
1237648702984815889,225.33419827,-1.09469858,24.796808,22.562283,21.058558,20.127192,19.600437,GALAXY,0.643392
1237648702984815081,225.31340964,-1.20585863,23.057495,19.583899,18.018555,17.452402,17.0627,GALAXY,0.287187
1237648702984814960,225.31323157,-1.06446858,20.222073,19.173889,18.770161,18.646908,18.604622,STAR,-3.274567E-4
1237648702975640207,204.33571625,-1.15319593,24.3592,22.164173,20.377367,19.43154,18.940207,GALAXY,0.516474
1237648702975640200,204.3342843,-1.17207536,24.780302,21.218771,20.575949,20.335089,20.129885,QSO,3.171622
1237648702975640185,204.32334169,-1.05099587,23.934507,22.339323,20.577051,19.622194,19.063663,GALAXY,0.596824
1237648702975640161,204.31212909,-1.14297705,24.928066,21.363539,19.936596,19.164652,18.790213,GALAXY,0.419601
1237648702975639897,204.29376899,-1.15018198,24.091127,20.80695,19.047937,18.321362,17.889359,GALAXY,0.415939
1237648702975639668,204.29522399,-1.23857375,20.386843,18.382732,17.377539,16.853298,16.503967,GALAXY,0.088245
1237648702975639666,204.29446932,-1.09365088,19.86595,18.052303,17.206306,16.839737,16.551767,GALAXY,0.070848
1237648702974198271,201.01214648,-1.23613601,23.689215,22.505838,20.667471,19.670303,19.442533,GALAXY,0.584141
1237648702974001876,200.67344615,-1.22186484,22.339193,21.799437,20.080013,19.201498,18.702711,GALAXY,0.530808
